Timestamp,Student Name,Mobile No (Student),Mobile No (Father / Guardian),Email Address,Date of Birth,Date of Admission,Course,Receipt ID
07/03/2012 00:00:00,Sachi Ganvir 212,7770060628,6660029805,student212@example.com,20/12/2007,07/03/2012,Computer Accounting,1212
27/10/2012 00:00:00,Ananya Phadke 213,8880091079,8880094379,student213@example.com,12/01/1995,27/10/2012,Computer Accounting,1213
03/12/2012 00:00:00,Shaurya Dandekar 214,9991117196,8880074975,student214@example.com,27/09/2004,03/12/2012,Computer Accounting,1214
12/06/2012 00:00:00,Meera Nene 215,6660071359,8880034499,student215@example.in,05/09/1996,12/06/2012,Tally,1215
24/10/2012 00:00:00,Devansh Inamdar 216,8882263111,7770082494,student216@example.com,27/01/2005,24/10/2012,Photoshop,1216
16/08/2012 00:00:00,Rhea Chitnis 217,8880098601,9991161306,student217@example.com,01/01/1988,16/08/2012,Photoshop,1217
24/02/2012 00:00:00,Ishan Kalelkar 218,7770088798,8882250755,student218@example.com,27/02/2001,24/02/2012,Photoshop,1218
21/01/2012 00:00:00,Rudra Barhate 143,9990039692,6660040327,student143@example.com,05/01/2000,21/01/2012,Photoshop,1219
15/01/2012 00:00:00,Lakshya Ganvir 220,8882260813,9990070910,student220@example.in,30/09/1988,15/01/2012,Photoshop,1220
20/08/2012 00:00:00,Rhea Sathaye 221,7770075780,9990088490,student221@example.in,05/03/1988,20/08/2012,Computer Accounting,1221
15/10/2012 00:00:00,Hetvi Dandekar 222,6660030387,6660037293,student222@example.com,05/12/2010,15/10/2012,Tally,1222
15/09/2012 00:00:00,Shaurya Nene 223,9990078918,8880035917,student223@example.com,08/04/2010,15/09/2012,Computer Basics,1223
10/11/2012 00:00:00,Pooja Kalelkar 224,9991160760,8880091253,student224@example.com,30/09/2010,10/11/2012,Tally,1224
15/03/2012 00:00:00,Janvi Bhide 225,8880061131,8882298315,student225@example.com,10/12/1998,15/03/2012,Tally,1225
15/03/2012 00:00:00,Niyati Nene 226,9991198528,9991148602,student226@example.com,06/11/2005,15/03/2012,Advanced Excel,1226
20/09/2012 00:00:00,Krupa Phadke 116,8882258443,8882254137,student116@example.com,12/10/2010,20/09/2012,Tally,1227
04/08/2012 00:00:00,Kavya Khaparde 228,8882211453,9990067020,student228@example.com,15/09/1996,04/08/2012,Computer Accounting,1228
19/05/2012 00:00:00,Urvi Lele 229,6660040797,8880014777,student229@example.in,12/11/2007,19/05/2012,Computer Basics,1229
26/11/2012 00:00:00,Sachi Joglekar 230,9991118968,9991155768,student230@example.com,28/09/2000,26/11/2012,Tally,1230
27/06/2012 00:00:00,Ananya Kirloskar 231,9991192896,7770055352,student231@example.com,08/02/1989,27/06/2012,Tally,1231
02/12/2012 00:00:00,Charvi Kelkar 232,9991162236,8880051791,student232@example.com,13/10/2007,02/12/2012,Advanced Excel,1232
13/12/2012 00:00:00,Priya Wagle 233,8882230439,7770027120,student233@example.com,07/01/2010,13/12/2012,Tally,1233
01/02/2012 00:00:00,Sanya Tembe 234,6660047521,8882269959,student234@example.in,29/03/2003,01/02/2012,Photoshop,1234
04/02/2012 00:00:00,Khushi Dhond 235,7770087532,7770072118,student235@example.com,14/04/2012,04/02/2012,Advanced Excel,1235
14/02/2012 00:00:00,Avni Mhatre 236,9991153554,8880044219,student236@example.in,25/09/1997,14/02/2012,Computer Basics,1236
18/04/2012 00:00:00,Isha Joglekar 237,8882279115,6660050079,student237@example.com,13/08/1988,18/04/2012,Photoshop,1237
04/08/2012 00:00:00,Ishan Chitnis 145,9990023034,6660021647,student145@example.com,10/08/2010,04/08/2012,Computer Accounting,1238
28/07/2012 00:00:00,Charvi Tembe 239,8882235143,8882283471,student239@example.com,16/09/2003,28/07/2012,Computer Accounting,1239
22/03/2012 00:00:00,Vihaan Tembe 5,6660043889,8880039837,student5@example.com,03/07/1989,22/03/2012,Advanced Excel,1240
08/08/2012 00:00:00,Riddhi Hardikar 241,8882217399,6660029103,student241@example.com,06/09/2006,08/08/2012,Advanced Excel,1241
25/04/2012 00:00:00,Shaurya Bhide 242,6660047891,8882241707,student242@example.in,17/08/1998,25/04/2012,Photoshop,1242
27/06/2012 00:00:00,Garv Sahasrabuddhe 73,9990025612,8880084035,student73@example.com,15/02/1999,27/06/2012,Computer Basics,1243
20/09/2012 00:00:00,Eshan Inamdar 244,7770088150,7770082860,student244@example.com,09/12/2008,20/09/2012,Computer Basics,1244
14/05/2012 00:00:00,Urvi Chandorkar 245,9991196936,9990024610,student245@example.com,08/04/1999,14/05/2012,Advanced Excel,1245
05/10/2012 00:00:00,Devansh Ubhaykar 129,8882232931,6660088667,student129@example.com,03/02/1990,05/10/2012,Computer Basics,1246
02/05/2012 00:00:00,Samarth Mhatre 247,6660058585,6660090573,student247@example.com,05/06/2007,02/05/2012,Computer Basics,1247
08/01/2012 00:00:00,Tanvi Dandekar 248,8880025377,9990000438,student248@example.com,15/09/1998,08/01/2012,Advanced Excel,1248
09/01/2012 00:00:00,Krupa Paranjape 249,7770092066,9990023802,student249@example.com,22/03/1996,09/01/2012,Tally,1249
05/05/2012 00:00:00,Sachi Godbole 250,7770087264,6660001173,student250@example.com,04/03/2012,05/05/2012,Advanced Excel,1250
11/02/2012 00:00:00,Lakshya Limaye 251,8882262855,8882269129,student251@example.in,10/04/2005,11/02/2012,Photoshop,1251
24/10/2012 00:00:00,Zeel Jamdar 252,9990083522,9990092984,student252@example.com,31/01/1990,24/10/2012,Computer Accounting,1252
18/11/2012 00:00:00,Aarav Lele 253,6660088885,8882209545,student253@example.com,15/02/1994,18/11/2012,Computer Accounting,1253
14/03/2012 00:00:00,Manan Chitnis 254,9991168350,7770038702,student254@example.com,21/08/2000,14/03/2012,Computer Accounting,1254
13/03/2012 00:00:00,Mihir Dandekar 255,8880056295,9990094950,student255@example.in,16/12/2010,13/03/2012,Tally,1255
12/06/2012 00:00:00,Samarth Rege 256,9991174192,9990015544,student256@example.com,02/11/1999,12/06/2012,Computer Accounting,1256
19/09/2012 00:00:00,Arnav Inamdar 257,8882297195,8880048749,student257@example.com,11/09/1994,19/09/2012,Tally,1257
12/09/2012 00:00:00,Naisha Ganvir 258,7770011732,9990030356,student258@example.com,05/10/2010,12/09/2012,Computer Basics,1258
19/08/2012 00:00:00,Isha Lele 259,9991127178,9991184230,student259@example.com,04/05/2002,19/08/2012,Photoshop,1259
13/09/2012 00:00:00,Vansh Chitnis 260,8880023051,9990012546,student260@example.in,05/01/2008,13/09/2012,Computer Basics,1260
15/04/2012 00:00:00,Vedant Inamdar 261,7770021962,9990023752,student261@example.com,04/01/2012,15/04/2012,Computer Accounting,1261
28/03/2012 00:00:00,Aditi Oak 262,6660045061,8880068667,student262@example.com,02/07/1988,28/03/2012,Photoshop,1262
24/10/2012 00:00:00,Keya Wadekar 263,9990067466,8882294051,student263@example.in,13/06/1990,24/10/2012,Computer Basics,1263
27/04/2012 00:00:00,Eshan Joglekar 264,9991120324,9991146310,student264@example.com,13/05/1990,27/04/2012,Computer Accounting,1264
23/01/2012 00:00:00,Tanish Vartak 265,8880065681,8880024439,student265@example.com,16/12/2009,23/01/2012,Computer Basics,1265
22/07/2012 00:00:00,Garv Dhond 266,8882202191,6660016259,student266@example.com,25/09/1997,22/07/2012,Computer Accounting,1266
10/06/2012 00:00:00,Aditi Nadkarni 267,8882270063,9991189706,student267@example.com,12/06/1996,10/06/2012,Computer Basics,1267
17/09/2012 00:00:00,Krupa Velankar 268,9991128908,9991153442,student268@example.com,31/07/1998,17/09/2012,Advanced Excel,1268
27/05/2012 00:00:00,Samarth Wadekar 269,9991112476,8880081307,student269@example.in,27/05/1993,27/05/2012,Computer Basics,1269
21/06/2012 00:00:00,Yashvi Ganvir 270,9990002270,8880071247,student270@example.com,03/02/1991,21/06/2012,Tally,1270
12/07/2012 00:00:00,Mihir Karnik 271,6660041263,8882236533,student271@example.com,16/04/2000,12/07/2012,Tally,1271
12/07/2012 00:00:00,Vedant Dhond 272,9990086282,8880049909,student272@example.in,02/02/2006,12/07/2012,Computer Basics,1272
17/02/2012 00:00:00,Charvi Rege 273,8882270451,9991117076,student273@example.com,18/07/2010,17/02/2012,Tally,1273
19/03/2012 00:00:00,Bhavya Barhate 274,8882289539,9990047858,student274@example.com,07/02/2006,19/03/2012,Advanced Excel,1274
11/03/2012 00:00:00,Vedant Gokhale 275,9991183090,7770020042,student275@example.com,19/04/2005,11/03/2012,Computer Accounting,1275
06/09/2012 00:00:00,Yashvi Marathe 276,6660054019,9991198470,student276@example.com,15/11/2009,06/09/2012,Photoshop,1276
01/07/2012 00:00:00,Niyati Sahasrabuddhe 277,8882228135,8880079889,student277@example.in,23/02/1988,01/07/2012,Computer Accounting,1277
23/12/2012 00:00:00,Darsh Bapat 278,8880030705,8882241503,student278@example.com,15/12/1993,23/12/2012,Computer Accounting,1278
08/08/2012 00:00:00,Riddhi Joglekar 279,7770097912,8882276679,student279@example.com,16/01/2008,08/08/2012,Computer Basics,1279
07/01/2012 00:00:00,Vedant Marathe 280,8882296481,6660097467,student280@example.com,19/07/1994,07/01/2012,Computer Accounting,1280
05/08/2012 00:00:00,Namra Velankar 281,8880071197,9991169252,student281@example.com,19/08/1996,05/08/2012,Advanced Excel,1281
24/05/2012 00:00:00,Hetvi Deolekar 282,9990092978,8882223491,student282@example.in,11/04/2011,24/05/2012,Tally,1282
08/02/2012 00:00:00,Krish Tembe 283,8882245837,6660014549,student283@example.com,19/09/2008,08/02/2012,Computer Basics,1283
18/06/2012 00:00:00,Naisha Ganvir 284,9990098468,8880076555,student284@example.in,19/06/2010,18/06/2012,Computer Accounting,1284
09/05/2012 00:00:00,Tirth Joglekar 123,9990077506,9990034730,student123@example.in,11/08/2008,09/05/2012,Computer Accounting,1285
07/01/2012 00:00:00,Parth Marathe 286,8882280923,9991185024,student286@example.com,10/09/1991,07/01/2012,Computer Accounting,1286
05/01/2012 00:00:00,Pooja Gokhale 287,9990060026,8880049857,student287@example.com,04/04/1989,05/01/2012,Tally,1287
07/10/2012 00:00:00,Urvi Ranadive 288,9991185352,8882262201,student288@example.in,08/10/1996,07/10/2012,Tally,1288
12/06/2012 00:00:00,Krish Oak 289,8880028567,9991133296,student289@example.in,03/12/1996,12/06/2012,Photoshop,1289
11/02/2012 00:00:00,Advait Bhide 290,6660013613,8882243537,student290@example.in,01/08/2002,11/02/2012,Computer Basics,1290
06/07/2012 00:00:00,Raghav Phadke 291,9990014672,9990068406,student291@example.com,20/12/2011,06/07/2012,Advanced Excel,1291
12/10/2012 00:00:00,Riddhi Kirloskar 292,9991143728,9991136804,student292@example.in,25/09/1989,12/10/2012,Tally,1292
12/12/2012 00:00:00,Samarth Mhatre 293,8882274355,9990058778,student293@example.in,21/12/2001,12/12/2012,Photoshop,1293
03/02/2012 00:00:00,Shaurya Bapat 294,6660030445,9990006068,student294@example.com,03/06/2002,03/02/2012,Tally,1294
15/06/2012 00:00:00,Radhika Chaphekar 295,7770046600,8880003281,student295@example.com,05/07/1997,15/06/2012,Computer Accounting,1295
21/08/2012 00:00:00,Meera Tembe 296,9990043730,8882254821,student296@example.com,28/05/2010,21/08/2012,Tally,1296
01/10/2012 00:00:00,Garv Kalelkar 297,9991106218,8882273651,student297@example.com,17/03/1992,01/10/2012,Computer Accounting,1297
03/03/2012 00:00:00,Isha Vartak 70,9991124484,9990015148,student70@example.com,12/12/2008,03/03/2012,Tally,1298
15/10/2012 00:00:00,Pooja Vartak 299,9990017524,8880034117,student299@example.com,23/01/1992,15/10/2012,Tally,1299
18/12/2012 00:00:00,Jainam Inamdar 300,8880053657,6660080521,student300@example.com,05/01/1988,18/12/2012,Tally,1300
24/11/2012 00:00:00,Kavya Marathe 301,8882284557,6660032587,student301@example.in,31/12/2003,24/11/2012,Computer Basics,1301
10/01/2012 00:00:00,Sachi Yardi 302,8880048155,9990040012,student302@example.com,18/01/2000,10/01/2012,Advanced Excel,1302
15/08/2012 00:00:00,Janvi Mahabal 303,9991161682,9991167898,student303@example.com,19/08/2006,15/08/2012,Tally,1303
24/03/2012 00:00:00,Sanya Wagle 304,9990006338,8882218387,student304@example.com,21/09/1994,24/03/2012,Computer Accounting,1304
27/04/2012 00:00:00,Mihir Yardi 305,6660004967,6660029425,student305@example.com,03/09/2000,27/04/2012,Tally,1305
11/02/2012 00:00:00,Shreya Ubhaykar 306,8880064107,8882250221,student306@example.in,25/09/2007,11/02/2012,Advanced Excel,1306
05/10/2012 00:00:00,Khushi Chitnis 307,8880008877,8882297889,student307@example.in,13/01/1997,05/10/2012,Advanced Excel,1307
02/11/2012 00:00:00,Janvi Rege 308,7770083220,7770073716,student308@example.in,11/06/1996,02/11/2012,Computer Accounting,1308
08/03/2012 00:00:00,Eshan Sahasrabuddhe 309,9991121746,9990005012,student309@example.in,10/07/1992,08/03/2012,Photoshop,1309
19/04/2012 00:00:00,Advait Deolekar 310,9991143102,8882277711,student310@example.com,30/03/1991,19/04/2012,Photoshop,1310
10/10/2012 00:00:00,Advait Bhide 311,9990008200,8882299237,student311@example.com,07/12/1999,10/10/2012,Tally,1311
27/08/2012 00:00:00,Radhika Dandekar 312,8880008059,7770027912,student312@example.in,17/01/1994,27/08/2012,Computer Accounting,1312
13/02/2012 00:00:00,Advait Bhide 311,9990008200,8880042995,student311@example.com,07/12/1999,13/02/2012,Computer Accounting,1313
08/08/2012 00:00:00,Radhika Lele 314,9990057332,9990031984,student314@example.com,23/10/2004,08/08/2012,Tally,1314
13/12/2012 00:00:00,Siddhi Rege 315,8882273137,7770094812,student315@example.in,09/11/2004,13/12/2012,Photoshop,1315
19/09/2012 00:00:00,Ishan Godbole 316,8882280363,8882216677,student316@example.com,04/01/1989,19/09/2012,Advanced Excel,1316
08/12/2012 00:00:00,Disha Oak 317,7770084216,9991133784,student317@example.in,10/01/1991,08/12/2012,Photoshop,1317
25/10/2012 00:00:00,Garv Tembe 318,8882267611,7770037126,student318@example.com,22/03/2007,25/10/2012,Tally,1318
12/06/2012 00:00:00,Janvi Paranjape 319,7770039664,6660012161,student319@example.com,24/06/2009,12/06/2012,Advanced Excel,1319
06/07/2012 00:00:00,Sanya Gokhale 320,6660087601,6660082497,student320@example.com,04/12/1998,06/07/2012,Advanced Excel,1320
28/02/2012 00:00:00,Shaurya Jamdar 321,9990037002,9991173122,student321@example.in,04/04/1991,28/02/2012,Tally,1321
01/08/2012 00:00:00,Eshan Ranadive 322,9990042318,8880044483,student322@example.com,18/03/2008,01/08/2012,Tally,1322
25/04/2012 00:00:00,Arnav Talpade 323,8880062781,8880033209,student323@example.com,03/09/2006,25/04/2012,Photoshop,1323
27/09/2012 00:00:00,Hetvi Dandekar 222,6660030387,8880045907,student222@example.com,05/12/2010,27/09/2012,Tally,1324
15/08/2012 00:00:00,Rachit Barhate 325,9991196318,6660058703,student325@example.in,17/05/2004,15/08/2012,Computer Accounting,1325
17/06/2012 00:00:00,Raghav Talpade 326,9990046344,9990033202,student326@example.com,04/04/1997,17/06/2012,Tally,1326
10/07/2012 00:00:00,Disha Talpade 327,6660027855,8882216375,student327@example.in,05/06/2008,10/07/2012,Tally,1327
09/01/2012 00:00:00,Mihir Chaphekar 328,7770069688,6660004527,student328@example.com,08/03/2001,09/01/2012,Computer Accounting,1328
10/11/2012 00:00:00,Urvi Ganvir 329,6660010995,8880072471,student329@example.com,08/06/1994,10/11/2012,Computer Basics,1329
24/12/2013 00:00:00,Dhruv Paranjape 330,7770039560,9990085144,student330@example.in,03/01/2010,24/12/2013,Tally,1330
03/05/2013 00:00:00,Sanya Sathaye 331,7770096850,7770046930,student331@example.com,26/03/2002,03/05/2013,Computer Accounting,1331
22/12/2013 00:00:00,Namra Karnik 332,8882285361,9990034930,student332@example.com,03/09/1998,22/12/2013,Computer Accounting,1332
22/05/2013 00:00:00,Ishan Hardikar 333,8882207471,7770035298,student333@example.com,31/05/1997,22/05/2013,Photoshop,1333
25/06/2013 00:00:00,Radhika Deolekar 334,8882230953,8880087989,student334@example.com,09/01/2008,25/06/2013,Tally,1334
16/09/2013 00:00:00,Rhea Sathaye 335,8880035029,9990032400,student335@example.com,23/03/2007,16/09/2013,Computer Basics,1335
23/02/2013 00:00:00,Neel Paranjape 336,8880060835,9991190438,student336@example.in,07/11/2002,23/02/2013,Computer Accounting,1336
13/04/2013 00:00:00,Rudra Chitnis 337,9991121404,7770039660,student337@example.in,16/06/2002,13/04/2013,Computer Basics,1337
08/11/2013 00:00:00,Ishan Wagle 338,6660040407,8880016789,student338@example.com,19/11/2000,08/11/2013,Tally,1338
09/01/2013 00:00:00,Rachit Bhide 339,8882241507,6660049837,student339@example.in,28/09/1994,09/01/2013,Photoshop,1339
03/08/2013 00:00:00,Tirth Lele 340,6660005635,7770049256,student340@example.com,04/11/1992,03/08/2013,Tally,1340
14/01/2013 00:00:00,Tirth Dhond 341,8882263455,6660072435,student341@example.com,14/11/2005,14/01/2013,Tally,1341
05/11/2013 00:00:00,Radhika Sahasrabuddhe 150,8882264601,6660069733,student150@example.com,17/07/1995,05/11/2013,Advanced Excel,1342
17/06/2013 00:00:00,Siddhi Mhatre 343,6660086821,8882239521,student343@example.com,05/09/2006,17/06/2013,Advanced Excel,1343
10/04/2013 00:00:00,Zeel Jamdar 252,9990083522,8882215125,student252@example.com,31/01/1990,10/04/2013,Computer Basics,1344
24/01/2013 00:00:00,Tirth Gokhale 345,8880065187,9990038182,student345@example.com,13/01/1991,24/01/2013,Computer Accounting,1345
16/05/2013 00:00:00,Naisha Kelkar 346,8882245729,9991123260,student346@example.com,17/10/2000,16/05/2013,Computer Basics,1346
06/09/2013 00:00:00,Radhika Chandorkar 347,8882235201,9991108538,student347@example.com,27/09/2008,06/09/2013,Photoshop,1347
07/08/2013 00:00:00,Riddhi Ganvir 348,9991108060,6660048899,student348@example.com,07/04/2008,07/08/2013,Computer Accounting,1348
24/02/2013 00:00:00,Meera Deolekar 349,7770034692,9991172390,student349@example.com,28/09/1997,24/02/2013,Computer Accounting,1349
17/05/2013 00:00:00,Mihir Rege 350,8880059541,7770033618,student350@example.com,08/02/1999,17/05/2013,Advanced Excel,1350
05/03/2013 00:00:00,Advait Chandorkar 351,9991180628,7770092698,student351@example.com,05/07/2009,05/03/2013,Photoshop,1351
26/06/2013 00:00:00,Mahek Tembe 352,9990071506,9990016132,student352@example.com,16/11/1990,26/06/2013,Photoshop,1352
28/10/2013 00:00:00,Samarth Chaphekar 353,8882265827,7770098686,student353@example.com,28/03/1994,28/10/2013,Advanced Excel,1353
09/02/2013 00:00:00,Ananya Tembe 354,7770010584,9990045076,student354@example.com,23/04/2009,09/02/2013,Tally,1354
15/01/2013 00:00:00,Pooja Mahabal 355,9990030606,6660037519,student355@example.com,18/07/1991,15/01/2013,Advanced Excel,1355
04/02/2013 00:00:00,Meera Dhond 356,8882231091,7770041270,student356@example.in,01/03/1995,04/02/2013,Computer Basics,1356
10/05/2013 00:00:00,Khushi Tembe 357,9990028050,8880014795,student357@example.com,01/12/1995,10/05/2013,Computer Basics,1357
25/01/2013 00:00:00,Jainam Limaye 358,8880019983,6660037715,student358@example.com,11/08/2003,25/01/2013,Photoshop,1358
18/03/2013 00:00:00,Ishan Ubhaykar 359,6660094215,6660056799,student359@example.in,09/01/2002,18/03/2013,Computer Basics,1359
05/08/2013 00:00:00,Tirth Ganvir 360,8880007241,9990038212,student360@example.in,03/03/1989,05/08/2013,Tally,1360
15/05/2013 00:00:00,Harshil Bhide 361,7770006270,9991198604,student361@example.com,26/01/2004,15/05/2013,Computer Basics,1361
16/10/2013 00:00:00,Dhruv Kelkar 362,8880028651,8880014405,student362@example.in,02/11/1989,16/10/2013,Computer Basics,1362
11/08/2013 00:00:00,Bhavya Velankar 363,8882240207,6660008145,student363@example.in,18/01/1989,11/08/2013,Computer Accounting,1363
10/12/2013 00:00:00,Janvi Ranadive 364,7770072086,6660057611,student364@example.com,04/01/1993,10/12/2013,Computer Accounting,1364
27/10/2013 00:00:00,Krish Tembe 365,8880075365,8882231349,student365@example.in,03/07/2004,27/10/2013,Computer Accounting,1365
22/01/2013 00:00:00,Hetvi Kelkar 366,9990013388,7770063544,student366@example.in,13/04/1997,22/01/2013,Photoshop,1366
22/09/2013 00:00:00,Priya Hardikar 367,8880080687,8880028471,student367@example.com,16/06/1989,22/09/2013,Computer Basics,1367
